Time,pageSeq,Conn. type,Element order,Page element,Element URL,Province,City,ISP,Prober IP,DNS Server,Host IP,Host City,Host ISP,Error description,Total duration,Total bytes,Element type,HTTP Status Code,HTTP HEAD size,Is HTTP compression supported,HTTP Server,HTTP Via,Start date,DNS time,Connection time,Request sent time,First packet time,Remain Packet Time,SSL hand-shaking time,Connection close time,Block Time,pageID,tranID
"2021-10-26 16:36:05","1","IDC","42","N","https://cdn.pendo.engineeringvillage.com/guide-content/PD30WyT-qqhchhdjvVJizyRuDrM/V0f1kmWpE-RambeOOWX-7c6yGW0/lVA0kM051gkKDjQuMVxdoNx1yBQ.guide.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","13.226.230.24","USA","未知","","173","2401","application/javascript","200","999","1","UploadServer","1.1 9e50af49c68f20e188890e7945ad09a2.cloudfront.net (CloudFront)","18772","0","0","1","172","1","0","0","1","368904","0"
"2021-10-26 16:36:05","1","IDC","30","N","https://cdnn.engineeringvillage.com/search/history/shcount.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1085","2502","application/json","200","2469","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1oh76:13 (W)","16276","0","0","0","1083","2","0","0","1","368904","0"
"2021-10-26 16:36:05","1","IDC","36","N","https://cdnn.engineeringvillage.com/static/fonts/ss-gizmo.woff","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1475","96509","font/woff","200","2301","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1ie77:15 (W)","16519","0","0","0","1227","248","0","0","1","368904","0"
"2021-10-26 16:36:05","1","IDC","38","N","https://app.pendo.engineeringvillage.com/data/ptm.gif/d88f5387-b626-4f6a-62e6-e82534a961cf?v=2.110.3_prod&ct=1635237384010&jzb=eJzNU09v2jAU_yrI54z8JyY3BGxlmwIHuh6mKTL2S2IR7OCYrlDx3fu8UbRJWw9bD-XEe_Z7_v3L10dijx2QnEgBysrqSDyyMfp7D6a0cocn4ShOoziLaTymY4_cy15abUopcEiEGYUkqTgdi2SUbHgc0FgkmUhoytKQltMAf2mYRSnuZZzrg7I_R5-bB9Ni1Vjb9bnvc6HUEFQtFYCRqr6XbctqGHK983tghjf-_iD5dujGPNIZ3fUkfyS6FeVvyMrVvJgty3X5flLJw-12Waw6HHD3_gjjdWmdPWLZZuEat3CU0_16VWxkMd_SEw5Uhu3gx-F2P_14A4v6dNd-_vThoXDiHy0gpSQIzt7VnB1Y9pIx4-StGnNB5f7-A7BW1zWIUiqSV6ztwSOwY9LhmhRLp5ZgqDPrnWJEqt6Tm8rjNPF49-B4CTFjFqUKrtrdSWEb1C4IsmvvBmTdWJJnCeaba72VMNP4Dr5K_sLZYWOqPmCJl05NOS2c6Rchr2yfeSg0HMsZO1qtBov1YA29HbwbzL9MlGITzl00TX1xe2kbMG5dxwx-lHh8WYotJOyuRCM_DPwoiEKXXTC91A5tNAzDYBiXKL94hRCO4uiXELaaiRdDiIq-zRA65Be8KU3D_xcmGtHztyeHEaEf","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","172.217.160.83","IP Unknown","未知","","422","280","image/gif","200","364","0","","1.1 google","17419","3","69","1","264","1","85","0","435","368904","0"
"2021-10-26 16:36:05","1","IDC","8","Y","https://cdnn.engineeringvillage.com/search/quick.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","2972","146369","text/html","200","2450","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1oh76:5 (W)","10353","0","0","1","1702","1269","0","0","0","368904","0"
"2021-10-26 16:36:05","1","IDC","41","N","https://cdn.pendo.engineeringvillage.com/guide.-323232.1614027651214.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","13.226.230.24","USA","未知","","404","7215","text/css","200","937","0","UploadServer","1.1 9e50af49c68f20e188890e7945ad09a2.cloudfront.net (CloudFront)","18335","0","0","0","401","3","0","0","0","368904","0"
"2021-10-26 16:36:05","1","IDC","28","N","https://cdnn.engineeringvillage.com/rest/sessionsettings/0?overrideMethod=PATCH","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1040","3023","application/json","200","2261","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1ie77:10 (W)","16222","0","0","0","1039","1","0","0","0","368904","0"
"2021-10-26 16:36:05","1","IDC","37","N","https://cdnn.engineeringvillage.com/static/fonts/NexusSansWebPro-Italic.woff","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1854","53507","font/woff","200","2301","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1ie77:22 (W)","16520","0","0","1","1240","613","0","0","210","368904","0"
"2021-10-26 16:36:05","1","IDC","21","N","https://cdnn.engineeringvillage.com/becb922f38368e395800633b118209e3v4/bundles/usage.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","555","9857","text/javascript","200","2418","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:8 (W), 1.1 PS-KHH-015lO119:1 (W), 1.1 PStwtbTPE1oh76:5 (W)","13331","0","0","0","346","209","0","0","688","368904","0"
"2021-10-26 16:36:05","1","IDC","13","N","https://cdnn.engineeringvillage.com/static/images/refresh_captcha.gif","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1286","3698","image/gif","200","2392","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:3 (W), 1.1 PS-KHH-015lO119:7 (W), 1.1 PStwtbTPE1rg71:17 (W)","12514","0","200","0","876","3","207","0","2","368904","0"
"2021-10-26 16:36:05","1","IDC","11","N","https://cdnn.engineeringvillage.com/57ef67eaab3a062c1463c2ba66e2c799v4/bundles/jquery3min.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1503","32412","text/javascript","200","2362","1","PWS/8.3.1.0.8","1.1 hx171:2 (W), 1.1 PS-KHH-015lO119:8 (W), 1.1 PStwtbTPE1zr73:1 (W)","12512","0","202","0","699","402","200","0","1","368904","0"
"2021-10-26 16:36:05","1","IDC","44","N","https://cdn.pendo.engineeringvillage.com/guide-content/2TnThcLBk4P3rC6mxFXtGTKfNeM/Vv5jhtnB8lmVBkss9j4JzCEhWnU/8Bawy8QId8OSYJ6krxcoJ-Gu3zk.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","13.226.230.24","USA","未知","","347","2362","application/javascript","200","999","1","UploadServer","1.1 9e50af49c68f20e188890e7945ad09a2.cloudfront.net (CloudFront)","18775","0","0","0","343","4","0","0","0","368904","0"
"2021-10-26 16:36:05","1","IDC","31","N","https://cdnn.engineeringvillage.com/search/history/shjson.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1292","2491","application/json","200","2469","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1zr73:18 (W)","16278","0","0","0","1292","0","0","0","0","368904","0"
"2021-10-26 16:36:05","1","IDC","34","N","https://cdnn.engineeringvillage.com/static/images/help_gray_icon.png","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","222","3801","image/png","200","2352","1","PWS/8.3.1.0.8","1.1 hx171:9 (W), 1.1 PS-KHH-015lO119:2 (W), 1.1 PStwtbTPE1zr73:12 (W)","16487","0","0","0","221","1","0","0","1368","368904","0"
"2021-10-26 16:36:05","1","IDC","14","N","https://cdnn.engineeringvillage.com/static/images/help_captcha.gif","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","493","3561","image/gif","200","2391","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:4 (W), 1.1 PS-KHH-015lO119:7 (W), 1.1 PStwtbTPE1oh76:5 (W)","12518","0","0","0","491","2","0","0","807","368904","0"
"2021-10-26 16:36:05","1","IDC","4","Y","https://loadcq-id.elsevier.com/as/authorization.oauth2?prompt=none&platSite=EV/engvil&response_type=code&client_id=ENGVIL-NONPRODV1&scope=openid%20email%20profile%20els_auth_info%20els_analytics_info%20urn:com:elsevier:idp:policy:product:inst_assoc&state=oMJHcnBG9pNuivD6tM0J3E8dto1A02SHOGGoXAKvC7I%3D&redirect_uri=https://cdnn.engineeringvillage.com/rest/login/oauth2/code/els-client-login","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","104.18.221.170","IP Unknown","未知","","1801","1195","text/html","302","1625","0","cloudflare","","5533","613","174","1","806","2","204","0","3","368904","0"
"2021-10-26 16:36:05","1","IDC","25","N","https://cdnn.engineeringvillage.com/c2ff4999ff7127e258cf0df81339c0e9v4/bundles/carsoverridepage.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","698","2562","text/css","200","2373","1","PWS/8.3.1.0.8","1.1 hexi47:2 (W), 1.1 PS-KHH-017Op120:5 (W), 1.1 PStwtbTPE1rg71:20 (W)","13334","0","0","0","208","490","0","0","2158","368904","0"
"2021-10-26 16:36:05","1","IDC","22","N","https://cdnn.engineeringvillage.com/49fb0ee2f48f92098901067b114376ddv4/bundles/library.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","855","107026","text/javascript","200","2420","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:6 (W), 1.1 PS-KHH-017Op120:6 (W), 1.1 PStwtbTPE1oh76:11 (W)","13332","0","0","0","654","201","0","0","687","368904","0"
"2021-10-26 16:36:05","1","IDC","19","N","https://cdnn.engineeringvillage.com/86adc7e17f855f6404240f44a61c34f9v4/bundles/search.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","668","56864","text/javascript","200","2385","1","PWS/8.3.1.0.8","1.1 hx172:6 (W), 1.1 PS-KHH-010aH122:6 (W), 1.1 PStwtbTPE1zr73:15 (W)","13330","0","0","0","421","247","0","0","682","368904","0"
"2021-10-26 16:36:05","1","IDC","32","N","https://cdnn.engineeringvillage.com/usage/searchform.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1117","2506","application/json","200","2468","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1ie77:7 (W)","16392","0","0","0","1116","1","0","0","0","368904","0"
"2021-10-26 16:36:05","1","IDC","3","Y","https://cdnn.engineeringvillage.com/rest/oauth2/authorization/els-client-noprompt","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1072","4071","application/octet-stream","302","4052","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1oh76:17 (W)","4460","0","0","0","1069","3","0","0","1","368904","0"
"2021-10-26 16:36:05","1","IDC","35","N","https://cdnn.engineeringvillage.com/static/images/help_green_icon.png","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","226","3540","image/png","200","2358","1","PWS/8.3.1.0.8","1.1 hx171:10 (W), 1.1 PS-KHH-017Op120:1 (W), 1.1 PStwtbTPE1zr73:3 (W)","16488","0","0","0","225","1","0","0","16","368904","0"
"2021-10-26 16:36:05","1","IDC","15","N","https://cdnn.engineeringvillage.com/static/images/ELS_Wordmark_1C_151_RGB.png","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","701","15004","image/png","200","2356","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:1 (W), 1.1 PS-KHH-017Op120:2 (W), 1.1 PStwtbTPE1ie77:19 (W)","12523","0","0","0","202","499","0","0","2175","368904","0"
"2021-10-26 16:36:05","1","IDC","45","N","https://cdn.pendo.engineeringvillage.com/guide-content/HpNET8R7_RqX8yr8dCJOgnI04Lo/407TNQ7HIWXysr3o1F6mqQycNqo/6cbDiQ0rB1whroTOB5KXql3CMFM.guide.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","13.226.230.24","USA","未知","","347","2369","application/javascript","200","1006","1","UploadServer","1.1 9e50af49c68f20e188890e7945ad09a2.cloudfront.net (CloudFront)","18776","0","0","0","344","3","0","0","0","368904","0"
"2021-10-26 16:36:05","1","IDC","9","N","https://cdnn.engineeringvillage.com/a46caf06cb0e12ff755d9db3806c194cv4/bundles/ev-styles.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1499","70230","text/css","200","2412","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:5 (W), 1.1 PS-KHH-015lO119:3 (W), 1.1 PStwtbTPE1ie77:15 (W)","12509","0","196","0","889","208","206","0","1","368904","0"
"2021-10-26 16:36:05","1","IDC","43","N","https://cdn.pendo.engineeringvillage.com/guide-content/PD30WyT-qqhchhdjvVJizyRuDrM/V0f1kmWpE-RambeOOWX-7c6yGW0/3HH6yqn4mnPz5Kv8SkJmjO4mYrE.guide.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","13.226.230.24","USA","未知","","352","1681","text/css","200","990","1","UploadServer","1.1 9e50af49c68f20e188890e7945ad09a2.cloudfront.net (CloudFront)","18773","0","0","0","350","2","0","0","0","368904","0"
"2021-10-26 16:36:05","1","IDC","23","N","https://cdnn.engineeringvillage.com/9d85f106694963cceaaafb73c267f68bv4/bundles/highcharts.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","672","122956","text/javascript","200","2386","1","PWS/8.3.1.0.8","1.1 hexi47:9 (W), 1.1 PS-KHH-017Op120:8 (W), 1.1 PStwtbTPE1zr73:18 (W)","13332","0","0","0","234","438","0","0","694","368904","0"
"2021-10-26 16:36:05","1","IDC","12","N","https://cdnn.engineeringvillage.com/static/images/ei_w.png","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","837","4687","image/png","200","2356","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:6 (W), 1.1 PS-KHH-015lO119:10 (W), 1.1 PStwtbTPE1zr73:15 (W)","12513","1","194","1","433","1","207","0","2","368904","0"
"2021-10-26 16:36:05","1","IDC","17","N","https://cdnn.engineeringvillage.com/ed508b0bf9ffd19cd88419f0fa2cb3b5v4/bundles/backbone.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","673","159283","text/javascript","200","2385","1","PWS/8.3.1.0.8","1.1 hx171:0 (W), 1.1 PS-KHH-017Op120:1 (W), 1.1 PStwtbTPE1rg71:11 (W)","12525","0","0","0","232","441","0","0","827","368904","0"
"2021-10-26 16:36:05","1","IDC","2","Y","https://cdnn.engineeringvillage.com/home.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1421","2385","application/octet-stream","302","2366","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1zr73:11 (W)","3037","0","0","0","1418","3","0","0","2","368904","0"
"2021-10-26 16:36:05","1","IDC","7","Y","https://cdnn.engineeringvillage.com/home.url","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","462","2526","application/octet-stream","302","2507","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1zr73:11 (W)","9889","0","0","0","460","2","0","0","2","368904","0"
"2021-10-26 16:36:05","1","IDC","39","N","https://app.pendo.engineeringvillage.com/data/guide.js/d88f5387-b626-4f6a-62e6-e82534a961cf?jzb=eJyVkEGP2yAQhf-KNWdqg0PWXt-iTaXuJXtZtcdoAhOM1gYXSNq0yn9fqLq-9VBOzOObmff4DVcbbfLhWcMAWnQ9SXlW_aOWD_KkNrzfaNlp2W9xK_rjE89nK7p2CwxQKX9x6U_nh3YJU67GlJY4NI3SztXkjHVEwTpztdOEhmrl5yYSBjU23y9WvdWljcFMCTUmhGG1Va72_61N3hjSR-tgOOMUiQHNaIu13eHlkIGy5oSRYpasi8yezkz1kqnlZ0mm9R4TwcAZnIL_ESl8szqNMAjOu1X7QtaMCYZOPjJQ3r9Z2vu8J2-Ff8Qu3tCZSy4z9Gs8Ph3gvn7lmvYjh8O5cHu8Je-q59fqlWKqPlWfv-6cw51SmfHBpNtSsJc0UijjFgzkUn7-OzRLOXBB2odG8KblrcidVwrR-uK2rYXg9ea4BK_hfn8HFYSmZw&v=2.110.3_prod&ct=1635237384018","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","172.217.160.83","IP Unknown","未知","","308","10088","application/javascript","200","403","1","","1.1 google","17428","0","15","1","279","14","0","0","568","368904","0"
"2021-10-26 16:36:05","1","IDC","16","N","https://s3.amazonaws.com/ev-application-data/images/footer_logo_small.png","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","52.217.104.174","Virginia","未知","","2054","2555","image/png","200","409","0","AmazonS3","","12524","2","1222","0","829","1","0","0","0","368904","0"
"2021-10-26 16:36:05","1","IDC","24","N","https://cdnn.engineeringvillage.com/2cc2f52662237a8754f89f84c490a2fv4/bundles/timeout.js","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","503","25820","text/javascript","200","2414","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:8 (W), 1.1 PS-KHH-015lO119:0 (W), 1.1 PStwtbTPE1rg71:3 (W)","13333","0","0","0","487","16","0","0","1655","368904","0"
"2021-10-26 16:36:05","1","IDC","1","Y","https://cdnn.engineeringvillage.com/","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","3036","2448","text/html","302","2428","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1oh76:20 (W)","0","1015","197","0","1571","3","248","0","3","368904","0"
"2021-10-26 16:36:05","1","IDC","6","Y","https://cdnn.engineeringvillage.com/","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1025","2316","text/html","302","2296","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1oh76:20 (W)","8862","0","0","1","1022","2","0","0","2","368904","0"
"2021-10-26 16:36:05","1","IDC","40","N","https://cdn.pendo.engineeringvillage.com/agent/releases/2.110.3/guide.css","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","13.226.230.24","USA","未知","","255","3482","text/css","200","963","1","UploadServer","1.1 9e50af49c68f20e188890e7945ad09a2.cloudfront.net (CloudFront)","18334","0","0","0","253","2","0","0","0","368904","0"
"2021-10-26 16:36:05","1","IDC","33","N","https://static.engineeringvillage.com/ev-new-cover-image.jpg","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","13.226.210.59","USA","未知","","1321","324670","image/jpeg","200","466","0","AmazonS3","1.1 cd236f377f553d8e8fa1282f0470b626.cloudfront.net (CloudFront)","16402","3","173","0","378","580","187","0","130","368904","0"
"2021-10-26 16:36:05","1","IDC","5","Y","https://cdnn.engineeringvillage.com/rest/login/oauth2/code/els-client-login?code=ZMlhwGptYNlneIFXM8xYvTjcsUUf2bFbw-hhtluA&state=oMJHcnBG9pNuivD6tM0J3E8dto1A02SHOGGoXAKvC7I%3D","Shaanxi","Xi'an","China Telecom","113.142.72.19","218.30.19.40(Xi'an China Telecom)","210.61.181.22","Taiwan","未知","","1526","2748","application/octet-stream","302","2729","1","PWS/8.3.1.0.8","1.1 PStwtbTPE1ie77:17 (W)","7335","0","0","0","1524","2","0","0","1","368904","0"
"2021-10-26 16:45:09","1","IDC","18","N","https://cdnn.engineeringvillage.com/867659b23434cca47e472a8a7801d269v4/bundles/application.js","Beijing","Beijing","China Unicom","211.94.93.18","202.106.196.115(Beijing China Unicom)","138.113.137.5","Arizona","未知","","347","39450","text/javascript","200","2398","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:8 (W), 1.1 PSrbdbOSA2sj134:0 (W), 1.1 PSrbdbOSA1du39:13 (W)","12207","0","0","0","124","223","0","0","131","368905","0"
"2021-10-26 16:45:09","1","IDC","27","N","https://cdnn.engineeringvillage.com/static/fonts/NexusSansWebPro-Bold.woff","Beijing","Beijing","China Unicom","211.94.93.18","202.106.196.115(Beijing China Unicom)","138.113.137.5","Arizona","未知","","1167","50484","font/woff","200","2303","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1oc35:11 (W)","12839","0","0","0","940","227","0","0","62","368905","0"
"2021-10-26 16:45:09","1","IDC","46","N","https://cdn.pendo.engineeringvillage.com/guide-content/HpNET8R7_RqX8yr8dCJOgnI04Lo/407TNQ7HIWXysr3o1F6mqQycNqo/9EmBZI4D2oYgB73-_iDoV-usL0c.guide.css","Beijing","Beijing","China Unicom","211.94.93.18","202.106.196.115(Beijing China Unicom)","99.84.224.91","USA","AT & T","","158","1640","text/css","200","990","1","UploadServer","1.1 45fb7111a175c6978b1378f5881fcaef.cloudfront.net (CloudFront)","17205","0","0","0","158","0","0","0","0","368905","0"
"2021-10-26 16:45:09","1","IDC","26","N","https://cdnn.engineeringvillage.com/static/fonts/NexusSansWebPro.woff","Beijing","Beijing","China Unicom","211.94.93.18","202.106.196.115(Beijing China Unicom)","138.113.137.5","Arizona","未知","","1200","51059","font/woff","200","2303","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1gg38:10 (W)","12838","0","0","0","970","230","0","0","51","368905","0"
"2021-10-26 16:45:09","1","IDC","20","N","https://cdnn.engineeringvillage.com/15ef90d4356eb3342166ef73604ff124v4/bundles/features.js","Beijing","Beijing","China Unicom","211.94.93.18","202.106.196.115(Beijing China Unicom)","138.113.137.5","Arizona","未知","","372","55250","text/javascript","200","2397","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:2 (W), 1.1 PSrbdbOSA2sj134:2 (W), 1.1 PSrbdbOSA1du39:19 (W)","12207","0","0","0","114","258","0","0","421","368905","0"
"2021-10-26 16:45:09","1","IDC","29","N","https://cdn.pendo.engineeringvillage.com/agent/static/d88f5387-b626-4f6a-62e6-e82534a961cf/pendo.js","Beijing","Beijing","China Unicom","211.94.93.18","202.106.196.115(Beijing China Unicom)","99.84.224.91","USA","AT & T","","1005","137445","application/javascript","200","985","1","UploadServer","1.1 45fb7111a175c6978b1378f5881fcaef.cloudfront.net (CloudFront)","13885","15","198","0","204","408","180","0","1","368905","0"
